order_id,channel,store_format,city,city zone,department,category,brand,sku id,base unit price,discount,price after discount,TLV,discount percentage,high discount,quantity,line value,promo code used,promo code type,promo applied,ad channel,campaign,payment method,device type,delivery type,number of items,returned,reason for return,return value,stocked out,loyalty member,user ID,age,age group,gender,nationality,hour of day,day of week,order month,
LULU-001045,Online App,Web DC,Ajman,Old Town,Pharmacy,Medical Devices,Himalaya,SKU-288764,270.81,5.11,265.7,265.7,1.89%,Low,1,265.7,1,Percent,1,TikTok,NationalDay,Wallet,Android,Same-Day,2,0,,0,0,1,CUST-05617,40,36-45,Male,South Asian,10,Friday,2025-06,
LULU-001046,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Household,Nadec,SKU-649360,60.67,4.98,55.69,334.14,8.21%,Low,6,334.14,1,Percent,1,Referral,SummerHeat,Card,N/A,Carryout,5,0,,0,0,0,CUST-11566,28,26-35,Female,Western Expat,11,Monday,2025-06,
LULU-001047,Online App,Web DC,Sharjah,University Area,Home & Living,Cleaning,Tefal,SKU-471924,793.1,154.81,638.29,638.29,19.52%,Medium,1,638.29,1,Flat,1,Google Search,MidnightMadness,Wallet,iOS,Next-Day,4,0,,0,0,1,CUST-03132,33,26-35,Other/Prefer not to say,SE Asian,10,Saturday,2025-05,
LULU-001048,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Personal Care,Coca-Cola,SKU-827128,25.08,2.43,22.65,90.6,9.69%,Low,4,90.6,1,Percent,1,Outdoor,SummerHeat,Card,N/A,Carryout,6,0,,0,1,1,CUST-03473,41,36-45,Male,SE Asian,12,Saturday,2025-08,
LULU-001049,Online App,Web DC,Dubai,Mirdif,Grocery,Dairy & Eggs,Nestlé,SKU-462119,75.25,8.59,66.66,66.66,11.42%,Medium,1,66.66,1,Percent,1,Facebook,ResidentsOnly,Card,iOS,Same-Day,9,0,,0,0,1,CUST-05876,43,36-45,Male,SE Asian,22,Friday,2025-05,
LULU-001050,In-Store POS,Hypermarket,Sharjah,Industrial Area,Grocery,Fresh Produce,Nestlé,SKU-416025,20.81,2.64,18.17,18.17,12.69%,Medium,1,18.17,1,Percent,1,SMS,MidnightMadness,Card,N/A,Carryout,5,0,,0,0,1,CUST-00107,40,36-45,Male,Western Expat,11,Wednesday,2025-07,
LULU-001051,In-Store POS,Express,Dubai,Downtown,Grocery,Frozen,Kellogg's,SKU-731269,32.97,2.76,30.21,151.05,8.37%,Low,5,151.05,1,BOGO,1,In-App,FreshersUni,Cash,N/A,Carryout,8,0,,0,0,0,CUST-08171,35,26-35,Male,South Asian,5,Saturday,2025-09,
LULU-001052,In-Store POS,Express,Dubai,Bur Dubai,Grocery,Frozen,Almarai,SKU-817160,79.77,4.05,75.72,1060.08,5.08%,Low,14,1060.08,1,BOGO,1,SMS,NationalDay,Cash,N/A,Carryout,9,0,,0,0,1,CUST-01494,35,26-35,Female,South Asian,16,Thursday,2025-08,
LULU-001053,In-Store POS,Hypermarket,Fujairah,Suburb,Grocery,Fresh Produce,Lacnor,SKU-995833,69.81,6.25,63.56,63.56,8.95%,Low,1,63.56,1,Flat,1,SMS,WeekendSaver,Wallet,N/A,Carryout,7,0,,0,1,0,CUST-02214,31,26-35,Male,South Asian,6,Friday,2025-09,
LULU-001054,In-Store POS,Hypermarket,Dubai,JBR,Home & Living,Cleaning,Black+Decker,SKU-539581,1079.87,39.12,1040.75,3122.25,3.62%,Low,3,3122.25,1,Percent,1,Referral,LunchRush,Cash,N/A,Carryout,2,0,,0,0,1,CUST-08494,26,26-35,Male,Western Expat,23,Wednesday,2025-06,
LULU-001055,In-Store POS,Express,Abu Dhabi,Khalifa City,Grocery,Snacks,Lulu,SKU-960112,47.54,6.49,41.05,82.1,13.65%,Medium,2,82.1,1,Flat,1,SMS,Ramadan2025,Apple Pay,N/A,Carryout,8,0,,0,0,1,CUST-08334,35,26-35,Male,SE Asian,22,Sunday,2025-08,
LULU-001056,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Household,Nadec,SKU-904866,7.1,0.18,6.92,6.92,2.54%,Low,1,6.92,1,Flat,1,Outdoor,LunchRush,Cash,N/A,Carryout,7,0,,0,0,0,CUST-07802,36,36-45,Male,SE Asian,23,Monday,2025-08,
LULU-001057,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Bakery,Nadec,SKU-508325,43.29,4.01,39.28,78.56,9.26%,Low,2,78.56,1,Percent,1,Outdoor,Ramadan2025,Cash,N/A,Carryout,6,0,,0,0,0,CUST-08447,45,36-45,Female,South Asian,13,Monday,2025-08,
LULU-001058,In-Store POS,Hypermarket,Dubai,Al Barsha,Fashion,Footwear,Adidas,SKU-844900,195.35,23.69,171.66,171.66,12.13%,Medium,1,171.66,1,Percent,1,In-App,WeekendSaver,Cash,N/A,Carryout,9,0,,0,0,0,CUST-03387,41,36-45,Male,GCC Expat,14,Sunday,2025-09,
LULU-001059,In-Store POS,Express,Dubai,Al Barsha,Fashion,Footwear,Adidas,SKU-666861,273.84,44.62,229.22,916.88,16.29%,Medium,4,916.88,1,Flat,1,Outdoor,BackToSchool2025,Card,N/A,Carryout,4,0,,0,0,0,CUST-11506,18,18-25,Male,African Expat,20,Friday,2025-06,
LULU-001060,In-Store POS,Hypermarket,Dubai,Marina,Electronics,Gaming,Apple,SKU-408659,61.76,6.16,55.6,55.6,9.97%,Low,1,55.6,1,Percent,1,Referral,WeekendSaver,Card,N/A,Carryout,5,0,,0,0,1,CUST-09143,30,26-35,Female,Arab Expat (non-GCC),2,Wednesday,2025-10,
LULU-001061,Online App,Web DC,Sharjah,Industrial Area,Grocery,Household,Al Ain,SKU-348901,15.4,1.51,13.89,69.45,9.81%,Low,5,69.45,1,Percent,1,Outdoor,LunchRush,Card,iOS,Same-Day,8,0,,0,0,1,CUST-01502,36,36-45,Female,SE Asian,22,Monday,2025-06,
LULU-001062,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Electronics,Laptops,HP,SKU-764632,3724.37,663.91,3060.46,3060.46,17.83%,Medium,1,3060.46,1,Percent,1,Outdoor,Ramadan2025,Google Pay,N/A,Carryout,1,0,,0,0,0,CUST-11848,23,18-25,Male,Arab Expat (non-GCC),1,Sunday,2025-10,
LULU-001063,In-Store POS,Hypermarket,Fujairah,Waterfront,Fashion,Footwear,Levi's,SKU-400605,322.02,70.89,251.13,753.39,22.01%,Medium,3,753.39,1,Flat,1,Outdoor,WeekendSaver,Cash,N/A,Carryout,1,0,,0,0,1,CUST-08613,29,26-35,Male,South Asian,21,Saturday,2025-09,
LULU-001064,In-Store POS,Express,Dubai,Marina,Grocery,Baby,Nestlé,SKU-832896,75.17,1.24,73.93,147.86,1.65%,Low,2,147.86,1,Flat,1,Outdoor,LunchRush,Card,N/A,Carryout,8,0,,0,0,0,CUST-03664,31,26-35,Male,South Asian,19,Monday,2025-05,
LULU-001065,Web,Web DC,Dubai,Al Quoz,Electronics,Gaming,HP,SKU-568360,489.27,84.76,404.51,404.51,17.32%,Medium,1,404.51,1,Flat,1,Facebook,WeekendSaver,Wallet,Android,Next-Day,2,1,Changed mind,337.73,0,1,CUST-08303,24,18-25,Male,African Expat,8,Thursday,2025-08,
LULU-001066,In-Store POS,Hypermarket,Ajman,University Area,Fashion,Menswear,Lulu Fashion,SKU-525336,351.45,44.32,307.13,921.39,12.61%,Medium,3,921.39,1,Flat,1,Email,ResidentsOnly,Cash,N/A,Carryout,6,0,,0,0,1,CUST-04963,48,46-60,Male,South Asian,7,Wednesday,2025-05,
LULU-001067,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Household,Rainbow,SKU-543445,37.07,4.43,32.64,32.64,11.95%,Medium,1,32.64,1,Percent,1,SMS,WeekendSaver,Card,N/A,Carryout,7,0,,0,0,0,CUST-02975,27,26-35,Male,Other,21,Saturday,2025-04,
LULU-001068,In-Store POS,Hypermarket,Sharjah,Waterfront,Grocery,Fresh Produce,Lacnor,SKU-982452,8.91,0.17,8.74,17.48,1.91%,Low,2,17.48,1,Flat,1,Outdoor,NationalDay,Card,N/A,Carryout,6,0,,0,0,1,CUST-03534,27,26-35,Male,South Asian,0,Tuesday,2025-07,
LULU-001069,In-Store POS,Hypermarket,Dubai,JBR,Pharmacy,Personal Care,Panadol,SKU-696770,64.95,9.01,55.94,335.64,13.87%,Medium,6,335.64,1,Percent,1,Outdoor,MidnightMadness,Cash,N/A,Carryout,9,0,,0,0,1,CUST-08718,33,26-35,Male,South Asian,16,Friday,2025-09,
LULU-001070,Web,Web DC,Dubai,Mirdif,Fashion,Accessories,Levi's,SKU-536361,147.05,28.15,118.9,118.9,19.14%,Medium,1,118.9,1,Percent,1,Instagram,Ramadan2025,Wallet,iOS,Next-Day,8,0,,0,0,1,CUST-03237,27,26-35,Male,SE Asian,15,Thursday,2025-09,
LULU-001071,Online App,Web DC,Dubai,Business Bay,Electronics,Home Appliances,Sony,SKU-888004,668.3,86.94,581.36,581.36,13.01%,Medium,1,581.36,1,Percent,1,Google Search,LunchRush,Card,Android,Next-Day,5,0,,0,0,0,CUST-09489,37,36-45,Female,South Asian,3,Monday,2025-06,
LULU-001072,Online App,Web DC,Ajman,Industrial Area,Electronics,Gaming,Sony,SKU-270460,565.56,107.63,457.93,457.93,19.03%,Medium,1,457.93,1,Percent,1,TikTok,Ramadan2025,Wallet,Android,Next-Day,4,0,,0,0,1,CUST-07405,18,18-25,Female,UAE National,22,Saturday,2025-04,
LULU-001073,In-Store POS,Hypermarket,Dubai,JLT,Pharmacy,Medical Devices,Panadol,SKU-965482,46.04,1.88,44.16,44.16,4.08%,Low,1,44.16,1,Percent,1,Outdoor,ResidentsOnly,Card,N/A,Carryout,6,0,,0,0,0,CUST-04461,34,26-35,Female,GCC Expat,9,Monday,2025-07,
LULU-001074,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Seafood,Almarai,SKU-237054,39.77,1.14,38.63,115.89,2.87%,Low,3,115.89,1,BOGO,1,In-App,NationalDay,Cash,N/A,Carryout,13,0,,0,0,1,CUST-07441,20,18-25,Male,Arab Expat (non-GCC),15,Saturday,2025-06,
LULU-001075,In-Store POS,Hypermarket,Abu Dhabi,Yas Island,Fashion,Menswear,Adidas,SKU-747484,207.13,15.6,191.53,1149.18,7.53%,Low,6,1149.18,1,Percent,1,SMS,FreshersUni,Card,N/A,Carryout,6,0,,0,0,0,CUST-09431,25,18-25,Female,GCC Expat,23,Wednesday,2025-04,
LULU-001076,Online App,Hypermarket,Dubai,Business Bay,Grocery,Bakery,Pepsi,SKU-211835,59.75,4.26,55.49,443.92,7.13%,Low,8,443.92,1,Percent,1,YouTube,LunchRush,Card,Desktop,Same-Day,9,0,,0,0,1,CUST-11748,35,26-35,Female,SE Asian,19,Saturday,2025-08,
LULU-001077,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Bakery,Kellogg's,SKU-847557,39.93,3.36,36.57,73.14,8.41%,Low,2,73.14,1,Percent,1,Outdoor,BackToSchool2025,Apple Pay,N/A,Carryout,4,0,,0,0,0,CUST-00562,45,36-45,Female,Other,1,Monday,2025-08,
LULU-001078,Web,Web DC,Dubai,JLT,Grocery,Meat & Poultry,Almarai,SKU-371577,36.81,4.01,32.8,32.8,10.89%,Medium,1,32.8,1,BOGO,1,Instagram,ResidentsOnly,Wallet,Android,Same-Day,5,0,,0,0,0,CUST-02421,28,26-35,Female,South Asian,10,Monday,2025-06,
LULU-001079,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Household,Rani,SKU-713710,14.53,1.09,13.44,13.44,7.50%,Low,1,13.44,1,Percent,1,Outdoor,FreshersUni,Card,N/A,Carryout,5,0,,0,0,0,CUST-11760,19,18-25,Male,Western Expat,0,Tuesday,2025-05,
LULU-001080,In-Store POS,Hypermarket,Sharjah,City Center,Pharmacy,OTC,VitX,SKU-728198,248,0,248,1240,0.00%,Low,5,1240,0,,0,Referral,SummerHeat,Wallet,N/A,Carryout,4,0,,0,0,0,CUST-09959,20,18-25,Male,SE Asian,10,Thursday,2025-09,
LULU-001081,Web,Web DC,Dubai,Deira,Home & Living,Décor,Dettol,SKU-527976,684.6,128.38,556.22,1112.44,18.75%,Medium,2,1112.44,1,Percent,1,In-App,WeekendSaver,Card,iOS,Next-Day,3,0,,0,0,1,CUST-07178,41,36-45,Female,Arab Expat (non-GCC),22,Tuesday,2025-08,
LULU-001082,Online App,Web DC,Dubai,Marina,Grocery,Baby,Almarai,SKU-261232,9.97,1.69,8.28,124.2,16.95%,Medium,15,124.2,1,Percent,1,TikTok,SummerHeat,Card,Android,Same-Day,11,0,,0,0,1,CUST-00084,28,26-35,Male,Western Expat,8,Wednesday,2025-10,
LULU-001083,Online App,Web DC,Dubai,Al Quoz,Electronics,Mobiles,Apple,SKU-352031,1170.83,155.35,1015.48,1015.48,13.27%,Medium,1,1015.48,1,Flat,1,Google Search,SummerHeat,Wallet,iOS,Next-Day,4,1,Other,883.61,0,1,CUST-05168,28,26-35,Male,South Asian,7,Friday,2025-08,
LULU-001084,In-Store POS,Hypermarket,Dubai,Silicon Oasis,Grocery,Baby,Rani,SKU-740590,54.63,3.64,50.99,203.96,6.66%,Low,4,203.96,1,Percent,1,Outdoor,ResidentsOnly,Wallet,N/A,Carryout,7,1,Wrong item,200.95,1,0,CUST-08702,45,36-45,Female,Arab Expat (non-GCC),5,Thursday,2025-04,
LULU-001085,In-Store POS,Express,Sharjah,Waterfront,Grocery,Frozen,Pepsi,SKU-358950,54.71,6.59,48.12,192.48,12.05%,Medium,4,192.48,1,FreeDelivery,1,In-App,BackToSchool2025,Apple Pay,N/A,Carryout,10,0,,0,0,0,CUST-03069,30,26-35,Male,GCC Expat,9,Tuesday,2025-07,
LULU-001086,In-Store POS,Hypermarket,Dubai,Downtown,Electronics,Laptops,Sony,SKU-994049,1685.85,113.17,1572.68,1572.68,6.71%,Low,1,1572.68,1,Percent,1,SMS,NationalDay,Cash,N/A,Carryout,1,0,,0,0,1,CUST-06990,21,18-25,Female,South Asian,4,Wednesday,2025-05,
LULU-001087,Web,Web DC,Sharjah,Airport Area,Grocery,Bakery,Nadec,SKU-137254,48.4,2.55,45.85,229.25,5.27%,Low,5,229.25,1,Percent,1,TikTok,LunchRush,Cash,iOS,Same-Day,12,0,,0,1,1,CUST-06419,31,26-35,Female,SE Asian,9,Friday,2025-08,
LULU-001088,Online App,Web DC,Umm Al Quwain,Suburb,Grocery,Bakery,Coca-Cola,SKU-197133,76,4.03,71.97,143.94,5.30%,Low,2,143.94,1,BOGO,1,Instagram,ResidentsOnly,Google Pay,Android,Same-Day,6,0,,0,0,1,CUST-03637,26,26-35,Male,SE Asian,1,Thursday,2025-09,
LULU-001089,Web,Web DC,Abu Dhabi,Corniche,Fashion,Menswear,BrandX,SKU-953570,318.01,42.03,275.98,551.96,13.22%,Medium,2,551.96,1,Flat,1,Google Search,WeekendSaver,Card,Android,Next-Day,6,0,,0,0,0,CUST-11096,51,46-60,Male,South Asian,22,Friday,2025-05,
LULU-001090,Online App,Web DC,Dubai,JLT,Fashion,Accessories,BrandX,SKU-881193,303.71,37.85,265.86,797.58,12.46%,Medium,3,797.58,1,Percent,1,Referral,NationalDay,Card,Android,Next-Day,8,0,,0,0,1,CUST-10146,30,26-35,Male,South Asian,20,Sunday,2025-05,
LULU-001091,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Electronics,Tablets,Xiaomi,SKU-968428,2459.15,253.02,2206.13,2206.13,10.29%,Medium,1,2206.13,1,Flat,1,Referral,LunchRush,Card,N/A,Carryout,2,0,,0,0,0,CUST-00739,23,18-25,Female,GCC Expat,11,Thursday,2025-05,
LULU-001092,In-Store POS,Hypermarket,Ajman,University Area,Grocery,Baby,Nadec,SKU-123690,14.91,1.61,13.3,66.5,10.80%,Medium,5,66.5,1,Flat,1,SMS,WeekendSaver,Cash,N/A,Carryout,8,0,,0,0,0,CUST-05713,30,26-35,Male,Arab Expat (non-GCC),22,Sunday,2025-07,
LULU-001093,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Electronics,Gaming,LG,SKU-447920,671.04,34.85,636.19,636.19,5.19%,Low,1,636.19,1,Flat,1,In-App,NationalDay,Card,N/A,Carryout,2,0,,0,0,0,CUST-10255,35,26-35,Male,South Asian,13,Thursday,2025-05,
LULU-001094,In-Store POS,Hypermarket,Sharjah,Industrial Area,Grocery,Personal Care,Kellogg's,SKU-323608,59.96,3.83,56.13,280.65,6.39%,Low,5,280.65,1,Percent,1,SMS,SummerHeat,Wallet,N/A,Carryout,8,0,,0,0,1,CUST-04072,25,18-25,Male,Arab Expat (non-GCC),15,Friday,2025-08,
LULU-001095,In-Store POS,Hypermarket,Sharjah,Industrial Area,Grocery,Dairy & Eggs,Rani,SKU-571134,37.81,2,35.81,107.43,5.29%,Low,3,107.43,1,Percent,1,In-App,NationalDay,Card,N/A,Carryout,1,0,,0,0,1,CUST-06491,45,36-45,Female,Arab Expat (non-GCC),8,Saturday,2025-06,
LULU-001096,Online App,Web DC,Abu Dhabi,Al Shawamekh,Home & Living,Bedding,Black+Decker,SKU-485485,851.11,127.27,723.84,3619.2,14.95%,Medium,5,3619.2,1,Flat,1,YouTube,MidnightMadness,Apple Pay,Desktop,Next-Day,8,0,,0,0,1,CUST-11240,27,26-35,Male,South Asian,20,Friday,2025-06,
LULU-001097,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Grocery,Personal Care,Almarai,SKU-589566,55.5,2.73,52.77,105.54,4.92%,Low,2,105.54,1,Percent,1,Outdoor,FreshersUni,Card,N/A,Carryout,12,0,,0,0,0,CUST-03040,38,36-45,Female,Arab Expat (non-GCC),1,Sunday,2025-05,
LULU-001098,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Grocery,Dairy & Eggs,Rainbow,SKU-303716,61.87,5.79,56.08,729.04,9.36%,Low,13,729.04,1,Percent,1,Email,WeekendSaver,Card,N/A,Carryout,4,0,,0,0,1,CUST-01961,36,36-45,Female,South Asian,5,Thursday,2025-05,
LULU-001099,In-Store POS,Hypermarket,Dubai,JBR,Bakery Counter,Pastry,Lulu Bakery,SKU-683767,91.67,13.13,78.54,78.54,14.32%,Medium,1,78.54,1,Percent,1,Email,BackToSchool2025,Cash,N/A,Carryout,1,0,,0,0,1,CUST-10314,30,26-35,Male,South Asian,18,Thursday,2025-06,
LULU-001100,In-Store POS,Hypermarket,Sharjah,Industrial Area,Grocery,Baby,Kellogg's,SKU-545762,50.14,0.65,49.49,49.49,1.30%,Low,1,49.49,1,Percent,1,Outdoor,FreshersUni,Wallet,N/A,Carryout,5,1,Damaged/Defective,44.22,0,0,CUST-01364,42,36-45,Female,UAE National,23,Thursday,2025-10,
LULU-001101,Web,Web DC,Dubai,Business Bay,Fashion,Footwear,BrandX,SKU-503685,176.11,29.48,146.63,146.63,16.74%,Medium,1,146.63,1,Percent,1,Instagram,BackToSchool2025,Card,Android,Next-Day,1,0,,0,0,1,CUST-06111,36,36-45,Female,Arab Expat (non-GCC),22,Friday,2025-07,
LULU-001102,Online App,Web DC,Sharjah,Suburb,Grocery,Frozen,Kellogg's,SKU-544755,68.95,6.23,62.72,313.6,9.04%,Low,5,313.6,1,Flat,1,Referral,FreshersUni,Card,iOS,Same-Day,8,0,,0,0,1,CUST-10988,35,26-35,Male,Arab Expat (non-GCC),11,Saturday,2025-05,
LULU-001103,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Meat & Poultry,Nadec,SKU-320438,64.29,5.08,59.21,59.21,7.90%,Low,1,59.21,1,Flat,1,Referral,ResidentsOnly,Wallet,N/A,Carryout,8,0,,0,0,0,CUST-04329,26,26-35,Female,UAE National,15,Tuesday,2025-09,
LULU-001104,In-Store POS,Express,Ras Al Khaimah,City Center,Grocery,Beverages,Lulu,SKU-777423,74.52,2.12,72.4,72.4,2.84%,Low,1,72.4,1,Flat,1,In-App,ResidentsOnly,Card,N/A,Carryout,11,1,Size/fit issue,40.64,0,0,CUST-05084,29,26-35,Female,GCC Expat,19,Saturday,2025-07,
LULU-001105,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Beverages,Almarai,SKU-553134,60.12,3.13,56.99,56.99,5.21%,Low,1,56.99,1,Percent,1,Outdoor,BackToSchool2025,Cash,N/A,Carryout,12,0,,0,0,0,CUST-08589,18,18-25,Female,Arab Expat (non-GCC),12,Friday,2025-06,
LULU-001106,In-Store POS,Hypermarket,Abu Dhabi,Al Maryah,Grocery,Beverages,Nadec,SKU-587518,8.32,0,8.32,24.96,0.00%,Low,3,24.96,0,,0,Referral,NationalDay,Card,N/A,Carryout,9,0,,0,0,0,CUST-03310,22,18-25,Male,Arab Expat (non-GCC),19,Friday,2025-09,
LULU-001107,In-Store POS,Hypermarket,Dubai,Mirdif,Fashion,Footwear,BrandX,SKU-313979,295.13,6.12,289.01,578.02,2.07%,Low,2,578.02,1,Percent,1,Outdoor,FreshersUni,Cash,N/A,Carryout,8,0,,0,0,1,CUST-02923,53,46-60,Male,Western Expat,20,Monday,2025-06,
LULU-001108,Online App,Hypermarket,Dubai,Mirdif,Grocery,Household,Al Ain,SKU-635840,52.58,3.37,49.21,295.26,6.41%,Low,6,295.26,1,BOGO,1,Google Search,NationalDay,Wallet,iOS,Same-Day,7,1,Damaged/Defective,204.64,0,1,CUST-11476,38,36-45,Female,South Asian,20,Tuesday,2025-08,
LULU-001109,In-Store POS,Hypermarket,Ajman,Old Town,Grocery,Personal Care,Almarai,SKU-598185,21.59,1.56,20.03,20.03,7.23%,Low,1,20.03,1,BOGO,1,Email,NationalDay,Cash,N/A,Carryout,4,0,,0,0,1,CUST-09357,32,26-35,Female,African Expat,7,Monday,2025-08,
LULU-001110,Online App,Web DC,Abu Dhabi,Corniche,Electronics,Tablets,Apple,SKU-466329,1907,342.94,1564.06,1564.06,17.98%,Medium,1,1564.06,1,BOGO,1,TikTok,Ramadan2025,Google Pay,iOS,Next-Day,3,0,,0,0,1,CUST-03898,21,18-25,Male,SE Asian,11,Tuesday,2025-04,
LULU-001111,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Grocery,Seafood,Pepsi,SKU-965467,51.04,3.12,47.92,191.68,6.11%,Low,4,191.68,1,Percent,1,Outdoor,SummerHeat,Cash,N/A,Carryout,9,0,,0,0,0,CUST-10685,41,36-45,Male,Arab Expat (non-GCC),22,Sunday,2025-10,
LULU-001112,In-Store POS,Hypermarket,Ajman,Waterfront,Home & Living,Bedding,Prestige,SKU-116437,1152.72,74.23,1078.49,3235.47,6.44%,Low,3,3235.47,1,Flat,1,Referral,ResidentsOnly,Card,N/A,Carryout,1,0,,0,0,0,CUST-07575,23,18-25,Male,Arab Expat (non-GCC),17,Tuesday,2025-10,
LULU-001113,Online App,Hypermarket,Dubai,Deira,Grocery,Seafood,Coca-Cola,SKU-202456,48.18,3.1,45.08,225.4,6.43%,Low,5,225.4,1,BOGO,1,Instagram,FreshersUni,Card,iOS,Same-Day,5,0,,0,0,1,CUST-00339,41,36-45,Male,Arab Expat (non-GCC),21,Wednesday,2025-07,
LULU-001114,In-Store POS,Hypermarket,Fujairah,Industrial Area,Grocery,Household,Lulu,SKU-485896,19.18,2.69,16.49,32.98,14.03%,Medium,2,32.98,1,Flat,1,Outdoor,Ramadan2025,Card,N/A,Carryout,10,0,,0,0,1,CUST-05852,23,18-25,Male,South Asian,4,Saturday,2025-07,
LULU-001115,In-Store POS,Hypermarket,Dubai,Bur Dubai,Electronics,Accessories,HP,SKU-908019,510.82,112.8,398.02,398.02,22.08%,Medium,1,398.02,1,Flat,1,Outdoor,MidnightMadness,Google Pay,N/A,Carryout,7,0,,0,0,0,CUST-11083,31,26-35,Female,South Asian,18,Friday,2025-07,
LULU-001116,Web,Hypermarket,Sharjah,Waterfront,Fashion,Menswear,BrandX,SKU-958057,229.9,24.05,205.85,205.85,10.46%,Medium,1,205.85,1,Percent,1,Google Search,FreshersUni,Cash,Android,Next-Day,3,0,,0,0,0,CUST-06349,33,26-35,Male,African Expat,9,Saturday,2025-04,
LULU-001117,In-Store POS,Hypermarket,Dubai,Bur Dubai,Bakery Counter,Sandwiches,Lulu Bakery,SKU-660836,10.79,1.49,9.3,18.6,13.81%,Medium,2,18.6,1,Percent,1,Email,BackToSchool2025,Apple Pay,N/A,Carryout,3,0,,0,0,0,CUST-10951,27,26-35,Male,Arab Expat (non-GCC),19,Tuesday,2025-07,
LULU-001118,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Baby,Lulu,SKU-208093,54.41,4.69,49.72,149.16,8.62%,Low,3,149.16,1,Percent,1,Email,FreshersUni,Card,N/A,Carryout,9,0,,0,0,1,CUST-06485,38,36-45,Female,SE Asian,0,Monday,2025-04,
LULU-001119,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Household,Rani,SKU-247936,12.77,1.65,11.12,33.36,12.92%,Medium,3,33.36,1,Percent,1,Email,WeekendSaver,Card,N/A,Carryout,11,0,,0,0,1,CUST-09175,48,46-60,Female,Arab Expat (non-GCC),1,Monday,2025-06,
LULU-001120,Web,Web DC,Sharjah,City Center,Grocery,Dairy & Eggs,Almarai,SKU-422226,17.33,3.64,13.69,41.07,21.00%,Medium,3,41.07,1,Flat,1,Referral,Ramadan2025,Card,Android,Same-Day,12,0,,0,1,0,CUST-07683,29,26-35,Male,South Asian,9,Saturday,2025-06,
LULU-001121,Online App,Web DC,Dubai,JBR,Grocery,Snacks,Rani,SKU-119960,59.41,6.53,52.88,317.28,10.99%,Medium,6,317.28,1,Percent,1,In-App,BackToSchool2025,Card,Android,Same-Day,9,0,,0,0,1,CUST-01580,35,26-35,Male,South Asian,11,Sunday,2025-10,
LULU-001122,In-Store POS,Express,Sharjah,Suburb,Grocery,Seafood,Rainbow,SKU-373777,55.06,8.45,46.61,93.22,15.35%,Medium,2,93.22,1,Flat,1,Outdoor,BackToSchool2025,Cash,N/A,Carryout,11,0,,0,0,1,CUST-10388,34,26-35,Female,Other,19,Thursday,2025-07,
LULU-001123,Online App,Web DC,Dubai,Al Quoz,Home & Living,Furniture,Vileda,SKU-710178,604.72,85.62,519.1,519.1,14.16%,Medium,1,519.1,1,Percent,1,TikTok,MidnightMadness,Wallet,iOS,Next-Day,6,0,,0,0,0,CUST-09405,37,36-45,Male,South Asian,2,Thursday,2025-07,
LULU-001124,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Dairy & Eggs,Lacnor,SKU-310561,33.4,2.85,30.55,152.75,8.53%,Low,5,152.75,1,Flat,1,Email,MidnightMadness,Cash,N/A,Carryout,4,0,,0,0,0,CUST-05299,28,26-35,Male,South Asian,17,Monday,2025-05,
LULU-001125,Online App,Web DC,Dubai,JBR,Grocery,Bakery,Coca-Cola,SKU-683117,42.69,1.48,41.21,82.42,3.47%,Low,2,82.42,1,FreeDelivery,1,YouTube,LunchRush,Card,Android,Same-Day,11,0,,0,0,1,CUST-06172,25,18-25,Male,South Asian,6,Friday,2025-05,
LULU-001126,Online App,Web DC,Ras Al Khaimah,Waterfront,Electronics,Accessories,Panasonic,SKU-458953,210.36,39.34,171.02,171.02,18.70%,Medium,1,171.02,1,Percent,1,Instagram,BackToSchool2025,Card,Android,Next-Day,10,1,Other,149.03,0,0,CUST-01887,44,36-45,Male,Western Expat,5,Tuesday,2025-10,
LULU-001127,In-Store POS,Hypermarket,Umm Al Quwain,Old Town,Grocery,Household,Nestlé,SKU-574406,37.89,2.69,35.2,211.2,7.10%,Low,6,211.2,1,Percent,1,Outdoor,ResidentsOnly,Card,N/A,Carryout,12,0,,0,0,0,CUST-11181,31,26-35,Male,SE Asian,4,Friday,2025-07,
